Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2025-05-21,NYSE (N),1164285027,92606213,144584899,1401476139,64020680855.510503,5690548796.196399,5938451905.447701,75649681557.154603,3931983,376391,1037627,5346001
2025-05-21,NYSE Arca (P),252211460,500963876,1681959679,2435135015,12387150904.646897,36377973057.372806,36423628400.839910,85188752362.859613,2901707,2538203,6336280,11776190
2025-05-21,NASDAQ (Q),507537738,268049755,1721492547,2497080040,28077650370.533501,23787228198.650795,107185285000.134479,159050163569.318775,7418961,1889924,12381519,21690404
2025-05-21,Members Exchange (U),72464437,94893612,385110086,552468135,3124135102.933601,4841911358.130802,7966298767.447995,15932345228.512398,774845,422884,1191332,2389061
2025-05-21,Investors Exchange (V),192683339,85413130,212838740,490935209,9659396075.235802,5276563272.481099,9946945545.567706,24882904893.284607,2252912,407096,1994979,4654987
2025-05-21,NASDAQ PSX (X),5590535,5575860,8251510,19417905,369674962.794200,866390375.810600,557196519.937300,1793261858.542100,103604,32858,110843,247305
2025-05-21,BYX Equities (Y),42452634,25910516,68762967,137126117,1633894790.118700,1267294607.628800,2168709853.503600,5069899251.251100,506153,154862,521056,1182071
2025-05-21,BZX Equities (Z),200484805,165301027,401906510,767692342,10050296701.503599,13190154748.991002,17004539841.510892,40244991292.005493,2807931,883838,2916131,6607900
2025-05-20,NYSE American (A),5283058,21655632,7235570,34174260,266349261.818800,277446336.856700,317360583.887600,861156182.563100,63436,81384,66126,210946
2025-05-20,NASDAQ BX (B),11846586,10003110,18525266,40374962,924197800.805900,583425689.665100,1088185740.313500,2595809230.784500,184269,62701,190197,437167
2025-05-20,NYSE National (C),18868509,9319863,21667560,49855932,761083666.047300,414239655.388200,730419399.501600,1905742720.937100,243819,54425,202008,500252
2025-05-20,FINRA / Nasdaq TRF Chicago (DB),9881818,4798894,23244863,37925575,529091264.788300,229415945.102100,1561092485.909800,2319599695.800200,67972,20786,121953,210711
2025-05-20,FINRA / NYSE TRF (DN),78310485,49125081,245096730,372532296,3633678682.510701,1944508629.859599,5702590815.971403,11280778128.341703,631594,182885,712437,1526916
2025-05-20,FINRA / Nasdaq TRF Carteret (DQ),2085555172,1537794782,4597928806,8221278760,95498746778.315289,81635214947.077275,142378234033.833812,319512195759.226376,13754218,3893611,15719577,33367406
2025-05-20,MIAX Pearl (H),27187998,47966812,115615893,190770703,884566251.929200,2027832843.633600,2113224748.195901,5025623843.758701,244312,154790,388727,787829
2025-05-20,EDGA Equities (J),28388272,17278914,74727347,120394533,1044635229.351000,1035667203.842700,1182150566.447100,3262452999.640800,373771,102781,415239,891791
2025-05-20,EDGX Equities (K),151228015,152222563,667468658,970919236,6795306134.118596,7782784161.047198,15780446075.800000,30358536370.965794,1472944,749220,2762743,4984907
2025-05-20,LTSE (L),39926,35129,785465,860520,1274720.650000,2727413.255000,2170387.787500,6172521.692500,268,350,1100,1718
2025-05-20,NYSE Texas (M),31128523,11731403,29942849,72802775,1862906400.051500,1177690424.099400,4008041884.543000,7048638708.693900,21529,8494,24475,54498
2025-05-20,NYSE (N),987702176,70402175,128532194,1186636545,54581685937.301296,4514374577.119500,5043961474.043401,64140021988.464197,3600865,260485,921165,4782515
2025-05-20,NYSE Arca (P),221708713,383114842,1198470772,1803294327,10542101036.677394,26459392319.609519,25936863163.890900,62938356520.177813,2521031,1799267,5351266,9671564
2025-05-20,NASDAQ (Q),410392544,176960375,1443395140,2030748059,23105860357.962997,15195908298.636296,78531025291.491285,116832793948.090578,6241512,1187961,10425330,17854803
2025-05-20,Members Exchange (U),61850452,70429399,291232815,423512666,2639254309.696400,3765749908.571601,6303339152.473698,12708343370.741699,647556,296596,991362,1935514
2025-05-20,Investors Exchange (V),168355604,63603603,180693468,412652675,8943521605.881100,3671754892.975099,8095171895.058301,20710448393.914500,2161690,320200,1873993,4355883
2025-05-20,NASDAQ PSX (X),4841591,3730141,7521559,16093291,326799838.453100,539272880.954500,411835667.221900,1277908386.629500,95131,21227,104162,220520
2025-05-20,BYX Equities (Y),35841571,23523525,64830196,124195292,1579478799.934500,1283906157.085500,1740818304.103700,4604203261.123700,490776,149582,493177,1133535
2025-05-20,BZX Equities (Z),170276224,113781331,269244989,553302544,9169203883.011503,9105999742.111798,11977030536.000004,30252234161.123305,2478930,605897,2465625,5550452
2025-05-19,NYSE American (A),4790994,15744855,16405756,36941605,229227985.423400,232165251.800000,257762844.540000,719156081.763400,57662,54398,63646,175706
2025-05-19,NASDAQ BX (B),10563981,8372413,31991746,50928140,785327585.109300,519165493.335600,895216038.692300,2199709117.137200,167535,74300,179146,420981
2025-05-19,NYSE National (C),15447178,7625054,32650746,55722978,615032148.556800,353583667.697600,591845271.656900,1560461087.911300,217970,48532,196033,462535
2025-05-19,FINRA / Nasdaq TRF Chicago (DB),9128515,4800790,29490283,43419588,598088790.881900,367637343.057200,1416946835.364800,2382672969.303900,75462,23491,125611,224564
2025-05-19,FINRA / NYSE TRF (DN),74341092,46530903,405918765,526790760,3697919540.415099,1993651775.719800,5795680893.999805,11487252210.134704,645958,187171,751508,1584637
2025-05-19,FINRA / Nasdaq TRF Carteret (DQ),1940623639,1064129141,6041580737,9046333517,98363073365.926910,53922558083.466729,140406018951.103540,292691650400.497179,15215543,3784552,16972626,35972721
2025-05-19,MIAX Pearl (H),25251893,41823267,149822707,216897867,936778275.798000,1870760176.095200,2169026098.847301,4976564550.740501,249209,146721,392416,788346
2025-05-19,EDGA Equities (J),23812176,17992524,108393327,150198027,1015324969.561300,1174425710.169699,1276330949.730700,3466081629.461699,326168,101171,388628,815967
2025-05-19,EDGX Equities (K),132655268,151149908,1257213248,1541018424,6726526129.189698,7510048310.216003,15935853904.657988,30172428344.063689,1356567,778318,2936288,5071173
2025-05-19,LTSE (L),114581,97932,538310,750823,5315087.845000,3776801.410000,2654811.627300,11746700.882300,359,486,832,1677
2025-05-19,NYSE Texas (M),20122802,22039704,27953187,70115693,1934283455.865300,5405783142.556001,4181244334.762202,11521310933.183503,19948,7215,20645,47808
2025-05-19,NYSE (N),949899112,61198727,119705722,1130803561,56002545308.789793,4287592995.724000,4370057678.311100,64660195982.824893,3451197,244681,844896,4540774
2025-05-19,NYSE Arca (P),188393615,356666012,2542187194,3087246821,10635216225.040600,26136940474.939210,25608535926.668684,62380692626.648494,2334688,1721108,5530593,9586389
2025-05-19,NASDAQ (Q),385794375,178758637,1717294812,2281847824,23419664555.792195,15496216295.179495,80605493904.201661,119521374755.173351,6140880,1198735,10067848,17407463
2025-05-19,Members Exchange (U),59118759,60288491,498017006,617424256,3002427991.642699,3291672349.486400,5574653230.014400,11868753571.143499,683040,275929,1040121,1999090
2025-05-19,Investors Exchange (V),156738989,54901802,196638794,408279585,8725632123.757402,3200732474.366000,7725663162.309297,19652027760.432699,2019551,279844,1775704,4075099
2025-05-19,NASDAQ PSX (X),4729333,3523171,9462383,17714887,331500301.096700,536422798.593600,441233545.061700,1309156644.752000,92285,21679,99473,213437
2025-05-19,BYX Equities (Y),31268609,21057656,108342371,160668636,1313843960.936900,1053716939.364900,1643389940.493500,4010950840.795300,412683,123524,449275,985482
2025-05-19,BZX Equities (Z),151497233,108081650,359677411,619256294,8689498095.497902,8333980203.397602,11895051347.512605,28918529646.408109,2255398,561839,2329227,5146464
2025-05-16,NYSE American (A),5867998,44039924,7079298,56987220,241739655.685300,295720430.309300,293526993.851700,830987079.846300,61711,63777,66095,191583
2025-05-16,NASDAQ BX (B),11822994,8181362,18435500,38439856,861594878.877400,442459705.640400,1006304129.549100,2310358714.066900,183052,67055,199054,449161
2025-05-16,NYSE National (C),18773576,9219205,22452199,50444980,637708054.825100,379806729.871600,684493610.181400,1702008394.878100,244712,54533,204655,503900
2025-05-16,FINRA / Nasdaq TRF Chicago (DB),10151555,4387317,25302514,39841386,676643059.800400,303136204.988600,1479540855.115800,2459320119.904800,77310,19883,127736,224929
2025-05-16,FINRA / NYSE TRF (DN),80440488,47798774,288144829,416384091,3733040486.334701,2209363325.005901,5874733074.701698,11817136886.042300,660833,178177,756663,1595673
2025-05-16,FINRA / Nasdaq TRF Carteret (DQ),2216003764,1127636942,5355372952,8699013658,107133855120.652301,60098844783.318769,158495569660.187626,325728269564.158696,16262720,3600786,17929391,37792897
2025-05-16,MIAX Pearl (H),31018433,41659767,139440052,212118252,1120613640.880700,1734800929.760401,2162550990.567400,5017965561.208501,290220,136817,436327,863364
2025-05-16,EDGA Equities (J),24131269,14823052,87491709,126446030,961355491.457700,1067092818.290700,1264742894.320400,3293191204.068800,358268,92347,423148,873763
2025-05-16,EDGX Equities (K),155436064,132227948,704655787,992319799,7662829645.699201,6953845238.958897,16873887774.306696,31490562658.964794,1503856,626832,3055894,5186582
2025-05-16,LTSE (L),140087,50194,1168098,1358379,5171099.875000,4703719.650000,3008016.871600,12882836.396600,345,385,1244,1974
2025-05-16,NYSE Texas (M),26618618,15953427,38946784,81518829,2258688703.336401,2642519063.100500,6273729931.369600,11174937697.806501,17656,6531,21549,45736
2025-05-16,NYSE (N),1217386452,55322217,125181269,1397889938,76598407321.925397,4042198564.675900,4940204763.658802,85580810650.260099,3664525,224493,945338,4834356
2025-05-16,NYSE Arca (P),229309033,346039033,1456948372,2032296438,12216480700.641600,24781187169.813924,29020186609.806518,66017854480.262042,2721230,1599157,6073028,10393415
2025-05-16,NASDAQ (Q),437561175,169083038,1768432309,2375076522,25646864535.899400,14222741613.146694,109887293016.155008,149756899165.201102,6568474,1111249,10948879,18628602
2025-05-16,Members Exchange (U),63248679,53518081,364531975,481298735,3126873438.405201,3456174963.511500,6697433367.489900,13280481769.406601,733743,257157,1145622,2136522
2025-05-16,Investors Exchange (V),174507717,59694542,198129886,432332145,9242651727.996302,3295935658.836600,8504763172.901804,21043350559.734706,2117261,292872,1899926,4310059
2025-05-16,NASDAQ PSX (X),5009871,3558553,7523790,16092214,356130357.645800,480460982.123900,467370436.615400,1303961776.385100,93568,19910,106898,220376
2025-05-16,BYX Equities (Y),36248798,21198724,68348026,125795548,1585400968.729900,1018297912.702100,1758406487.383300,4362105368.815300,463782,120496,498997,1083275
2025-05-16,BZX Equities (Z),181773580,111467681,297005299,590246560,10569933497.559499,8860102559.196204,15015787489.773194,34445823546.528897,2638845,570481,2766050,5975376
2025-05-15,NYSE American (A),5545874,17594104,6484906,29624884,312535603.639000,230307289.697600,334181716.091500,877024609.428100,65957,62344,66805,195106
2025-05-15,NASDAQ BX (B),14149270,8515033,22134263,44798566,1203762614.906500,478211593.231900,1148166596.179500,2830140804.317900,227447,102089,217287,546823
2025-05-15,NYSE National (C),18701820,8433997,22024411,49160228,790209409.286700,379807632.504600,733459449.017300,1903476490.808600,246470,53937,211560,511967
2025-05-15,FINRA / Nasdaq TRF Chicago (DB),11059089,4927729,27207041,43193859,861678490.516900,331295457.630100,1665290946.482000,2858264894.629000,85277,20909,138526,244712
2025-05-15,FINRA / NYSE TRF (DN),91565598,54993336,266022493,412581427,4797938169.051700,2435492168.623200,6269339345.172501,13502769682.847401,726519,194684,814400,1735603
2025-05-15,FINRA / Nasdaq TRF Carteret (DQ),2348184219,1124255021,5210337388,8682776628,122558698842.641100,55085719588.546028,154009310811.950339,331653729243.137467,17346706,3662643,18540425,39549774
2025-05-15,MIAX Pearl (H),31988045,47815936,135637375,215441356,1285678105.607700,2306262891.584600,2568755521.091500,6160696518.283800,318174,149601,499634,967409
2025-05-15,EDGA Equities (J),30478400,16841993,103551349,150871742,1196608990.962700,1070395233.956400,1516686939.007900,3783691163.927000,385098,110002,493127,988227
2025-05-15,EDGX Equities (K),159073726,161485297,757194812,1077753835,8950831203.800599,7638179932.508800,17901665061.830002,34490676198.139401,1638061,792041,3160721,5590823
2025-05-15,LTSE (L),441919,51885,997335,1491139,14141820.991300,3652721.430000,21655737.757000,39450280.178300,1791,356,2783,4930
2025-05-15,NYSE Texas (M),14423118,17269808,26529226,58222152,1041262915.319500,3621631069.607302,2774845223.883600,7437739208.810402,21741,7343,22579,51663
2025-05-15,NYSE (N),1090140163,66346970,125974998,1282462131,64683472209.895300,3823010370.304799,5267063049.641299,73773545629.841398,4046424,252796,959898,5259118
2025-05-15,NYSE Arca (P),248802279,402331917,1640220305,2291354501,14514676871.680103,27917537280.033410,31063880584.040299,73496094735.753812,2935869,1826067,6404345,11166281
2025-05-15,NASDAQ (Q),490249971,201936973,1662056597,2354243541,31761854019.627595,17839107226.493398,96240961925.978558,145841923172.099551,7347314,1400923,11603941,20352178
2025-05-15,Members Exchange (U),64859787,62789063,375936487,503585337,3637989467.407001,3462565271.462600,6949684050.619902,14050238789.489503,784098,292012,1237211,2313321
2025-05-15,Investors Exchange (V),205501712,77402782,218393613,501298107,11767820053.864799,4112000733.541200,9475430291.889404,25355251079.295403,2397811,347379,2061849,4807039
2025-05-15,NASDAQ PSX (X),6224407,3824896,7877120,17926423,477528356.834600,595724087.525200,590727331.704900,1663979776.064700,114026,23705,112124,249855
2025-05-15,BYX Equities (Y),40728160,22443785,73282469,136454414,2021611269.420900,1144723909.959900,2008029073.948801,5174364253.329601,531062,138357,538895,1208314
2025-05-15,BZX Equities (Z),193998159,121799847,288054522,603852528,11789988743.328399,9627968360.411198,15501776017.753706,36919733121.493303,2773107,658648,2795026,6226781
2025-05-14,NYSE American (A),6337660,20545083,7487352,34370095,300271902.918300,277587782.813900,330426510.696600,908286196.428800,72563,65217,75254,213034
2025-05-14,NASDAQ BX (B),14938334,10264596,23607017,48809947,1044067396.724200,543191888.852200,1237216730.965900,2824476016.542300,232933,83381,247564,563878
2025-05-14,NYSE National (C),21733014,11448291,26758212,59939517,742230111.413000,522448429.685900,736527524.911100,2001206066.010000,278668,70657,254353,603678
2025-05-14,FINRA / Nasdaq TRF Chicago (DB),10405213,5320247,30064628,45790088,539426165.328800,328164903.859900,1842206444.813200,2709797514.001900,76266,24268,158644,259178
2025-05-14,FINRA / NYSE TRF (DN),92448020,57551769,330630107,480629896,4221006659.832101,2509355282.609800,7060084582.563299,13790446525.005200,745839,203205,887877,1836921
2025-05-14,FINRA / Nasdaq TRF Carteret (DQ),2483736232,1282203780,6098548209,9864488221,117567072119.260991,61776514780.291804,172643737968.892031,351987324868.444826,18404447,4011691,21042281,43458419
2025-05-14,MIAX Pearl (H),34339590,55932486,151497694,241769770,1187925976.001600,2556172196.472100,2781607724.033900,6525705896.507600,335526,170395,552957,1058878
2025-05-14,EDGA Equities (J),27646208,20819052,117835382,166300642,1057387726.824600,1102108248.160500,1520775080.940100,3680271055.925200,397888,112164,536779,1046831
2025-05-14,EDGX Equities (K),171228375,170367135,741308224,1082903734,8139388469.327205,7797713011.369699,20899697871.846297,36836799352.543201,1717663,775117,3603657,6096437
2025-05-14,LTSE (L),503465,67614,1072527,1643606,18400393.040000,3637016.635000,9333747.543800,31371157.218800,1737,521,2539,4797
2025-05-14,NYSE Texas (M),14903234,13948405,26576799,55428438,1193614663.879400,1491309298.864200,3985956097.740298,6670880060.483898,29302,8346,40862,78510
2025-05-14,NYSE (N),1157501049,70697862,142657940,1370856851,66734344500.255398,4109621112.037200,5715455750.979501,76559421363.272099,4224431,266843,1096848,5588122
2025-05-14,NYSE Arca (P),249072714,439567388,1753263252,2441903354,12827826046.029502,29934191736.229499,34280647644.953500,77042665427.212501,3050674,1972486,7186276,12209436
2025-05-14,NASDAQ (Q),501922400,221709477,1809844648,2533476525,29183271145.767506,17596770859.057102,103192492134.843756,149972534139.668364,7513708,1364906,12700807,21579421
2025-05-14,Members Exchange (U),74893104,68906031,377676225,521475360,3501502432.840100,3401981849.766300,7258522578.161200,14162006860.767600,856899,308584,1350932,2516415
2025-05-14,Investors Exchange (V),214841829,85544182,251582872,551968883,11215891772.798601,4364705663.704898,10575890764.293303,26156488200.796802,2476068,375632,2262378,5114078
2025-05-14,NASDAQ PSX (X),6771875,4998661,8556993,20327529,470869358.259300,773074120.051000,559924459.264600,1803867937.574900,128746,27949,127053,283748
2025-05-14,BYX Equities (Y),41934507,25546369,89830404,157311280,1855904127.302300,1231467608.006800,2241767927.855001,5329139663.164101,557824,155209,635179,1348212
2025-05-14,BZX Equities (Z),209323666,143175921,350657983,703157570,11336419792.706801,9737874217.679907,16291991701.897601,37366285712.284309,2912846,704516,3141166,6758528
2025-05-13,NYSE American (A),7049248,19010552,7601937,33661737,344598079.737400,278894695.666800,372056549.911700,995549325.315900,80693,68710,78147,227550
2025-05-13,NASDAQ BX (B),17968588,11929244,23166846,53064678,1274437036.606200,596060401.640800,1394529971.002500,3265027409.249500,267025,86144,276875,630044
2025-05-13,NYSE National (C),22580820,13084324,24184422,59849566,773486580.521600,568825454.367500,782001041.664600,2124313076.553700,285921,77523,249899,613343
2025-05-13,FINRA / Nasdaq TRF Chicago (DB),11703281,6973600,27810022,46486903,653589388.025700,450328457.884400,2150861271.813001,3254779117.723101,87584,28666,175668,291918
2025-05-13,FINRA / NYSE TRF (DN),103571887,70926588,255437913,429936388,4755868454.754798,3393010854.244501,7680787081.755599,15829666390.754898,774903,229610,889908,1894421
2025-05-13,FINRA / Nasdaq TRF Carteret (DQ),2588656771,1497470864,4551703724,8637831359,124626497646.081801,69115138912.676793,190127782659.878941,383869419218.637535,19367501,4592754,21635922,45596177
2025-05-13,MIAX Pearl (H),37159562,53997462,103757602,194914626,1290130929.543500,2051892049.549200,3140311622.958501,6482334602.051201,356000,167075,533773,1056848
2025-05-13,EDGA Equities (J),30635485,24510351,59515674,114661510,1213121396.238300,1339334205.072100,1712175536.039700,4264631137.350100,432378,129927,475980,1038285
2025-05-13,EDGX Equities (K),185703783,192480859,660973604,1039158246,9076863997.772101,8466511968.363203,22854591199.774695,40397967165.909999,1842488,853142,3964592,6660222
2025-05-13,LTSE (L),1204477,425313,911490,2541280,38946727.115000,3516596.144800,21518465.064500,63981788.324300,2405,534,2264,5203
2025-05-13,NYSE Texas (M),23223485,21706476,32701301,77631262,1790759307.523000,4543303325.705100,5192311223.988697,11526373857.216797,26751,8178,33820,68749
2025-05-13,NYSE (N),1201049863,78685653,153592636,1433328152,67413706534.164500,4399048883.885000,6764146405.624103,78576901823.673603,4440133,283662,1214720,5938515
2025-05-13,NYSE Arca (P),258059430,472907572,1065140287,1796107289,14000109984.421493,30067603781.767310,35433578647.967200,79501292414.156003,3296732,2061207,7284321,12642260
2025-05-13,NASDAQ (Q),540935213,219805350,1749008917,2509749480,32299852649.830098,16082839216.603792,111118817823.935137,159501509690.369027,8107176,1366819,13391184,22865179
2025-05-13,Members Exchange (U),81686695,84233034,252600859,418520588,3773484918.729900,4290648468.988801,8420472896.892298,16484606284.610999,890071,356481,1358678,2605230
2025-05-13,Investors Exchange (V),230765361,90253672,225167852,546186885,11904796746.604001,4586589783.948600,11321811523.981200,27813198054.533801,2611077,399097,2296954,5307128
2025-05-13,NASDAQ PSX (X),7869735,4648558,9050622,21568915,542754554.053900,656539130.627100,608628418.423400,1807922103.104400,148077,28375,141265,317717
2025-05-13,BYX Equities (Y),47183097,28763802,63413477,139360376,2098370009.701300,1250124379.134000,2427589559.365100,5776083948.200400,603551,164636,629495,1397682
2025-05-13,BZX Equities (Z),229486793,144178338,300363319,674028450,12676199873.093802,10241570730.594198,18176125744.590192,41093896348.278192,3236306,737144,3397986,7371436
2025-05-12,NYSE American (A),7618580,27469064,8178112,43265756,352178625.225300,315241990.575200,350018349.087000,1017438964.887500,80981,76149,78600,235730
2025-05-12,NASDAQ BX (B),18061576,12446302,24643113,55150991,1272838014.472500,729931102.018800,1427696625.120799,3430465741.612099,267930,89530,270186,627646
2025-05-12,NYSE National (C),24580589,13881151,29731722,68193462,832169097.253200,843611235.036801,842106400.513600,2517886732.803601,298197,82062,274597,654856
2025-05-12,FINRA / Nasdaq TRF Chicago (DB),12824238,7571320,30476736,50872294,638659769.958300,528253340.667500,2061525681.102400,3228438791.728200,95475,35492,190548,321515
2025-05-12,FINRA / NYSE TRF (DN),105385232,79570639,320747211,505703082,4986612502.770002,3460876469.778596,8191064313.064000,16638553285.612598,857596,285341,1026235,2169172
2025-05-12,FINRA / Nasdaq TRF Carteret (DQ),2694314681,1714765355,5317082138,9726162174,128178617414.730105,82967015390.778266,176834806526.522963,387980439332.031334,20638880,5118192,22694279,48451351
2025-05-12,MIAX Pearl (H),38610212,53216654,130584233,222411099,1417036267.839600,2119021296.080400,2684902602.678899,6220960166.598899,369523,154584,564319,1088426
2025-05-12,EDGA Equities (J),32981837,26372076,81108190,140462103,1286960976.190900,1335993893.068200,1594055328.702600,4217010197.961700,426506,141101,508307,1075914
2025-05-12,EDGX Equities (K),203087185,232126754,713977988,1149191927,9397820218.372796,9534714443.141499,21623132953.145088,40555667614.659383,2035055,1070822,4179755,7285632
2025-05-12,LTSE (L),1290263,339386,1358938,2988587,22721840.320000,9363730.655000,15042032.197300,47127603.172300,3029,668,3048,6745
2025-05-12,NYSE Texas (M),16643093,18101192,17431779,52176064,1286024748.575100,3763001221.428701,2526447083.974199,7575473053.978000,31975,9721,34850,76546
2025-05-12,NYSE (N),1329128104,75673955,145498788,1550300847,74393224470.587315,4129999338.700899,6277881704.952000,84801105514.240214,4952929,279917,1217557,6450403
2025-05-12,NYSE Arca (P),298513015,558651285,1353211128,2210375428,15313383074.561194,35172999748.568892,33759655264.666430,84246038087.796516,3602455,2410826,7784001,13797282
2025-05-12,NASDAQ (Q),623747705,251059267,1946292214,2821099186,36470881788.807592,18042247865.066198,116467357162.170174,170980486816.043964,9117842,1530613,13987438,24635893
2025-05-12,Members Exchange (U),86173356,86683353,281483950,454340659,3858155560.435200,3725716697.062799,7563309565.374805,15147181822.872804,956225,352344,1363231,2671800
2025-05-12,Investors Exchange (V),272215727,95641485,250988393,618845605,13143095646.197800,4849630690.899299,11930144218.848598,29922870555.945697,2817953,442837,2432800,5693590
2025-05-12,NASDAQ PSX (X),7287537,4687866,7902647,19878050,523535908.987900,486526945.816400,562879913.079900,1572942767.884200,135706,26896,128931,291533
2025-05-12,BYX Equities (Y),50516274,31049924,76531367,158097565,2065749916.663100,1712373222.613200,2346939331.801101,6125062471.077401,609849,182984,654752,1447585
2025-05-12,BZX Equities (Z),257419466,164580834,323639368,745639668,14172777648.634099,10197012596.423599,18254760548.587386,42624550793.645084,3616035,818257,3628623,8062915
2025-05-09,NYSE American (A),4911288,27269189,6040751,38221228,210377352.069200,203337134.509200,265337827.360100,679052313.938500,57190,73614,62988,193792
2025-05-09,NASDAQ BX (B),12122196,8599781,17666235,38388212,788440889.768300,394808872.849600,951887787.635000,2135137550.252900,188244,65477,209134,462855
2025-05-09,NYSE National (C),19226806,13061793,22803854,55092453,525028613.018100,1306744167.059399,561687047.710000,2393459827.787499,230656,63989,222610,517255
2025-05-09,FINRA / Nasdaq TRF Chicago (DB),9029165,5429517,25719059,40177741,385718846.346100,300090829.669300,1705634454.781400,2391444130.796800,60131,20964,144817,225912
2025-05-09,FINRA / NYSE TRF (DN),77023381,67381182,234425280,378829843,3112214676.182399,2292589897.577700,5369147069.354498,10773951643.114597,619778,189187,756486,1565451
2025-05-09,FINRA / Nasdaq TRF Carteret (DQ),2210123214,1347779187,4409706187,7967608588,88795052176.565480,46299381932.445508,135217936836.017817,270312370945.028805,15677850,3687729,18445445,37811024
2025-05-09,MIAX Pearl (H),27777800,44752372,93405265,165935437,792748935.755900,1159700918.300700,1821273147.885900,3773723001.942500,269953,130876,450389,851218
2025-05-09,EDGA Equities (J),26198293,21808609,55586994,103593896,919266583.895600,726970185.172200,1103398469.787000,2749635238.854800,337158,102624,398649,838431
2025-05-09,EDGX Equities (K),147644116,158874789,644640888,951159793,5590376682.186003,5256219465.239002,15127443354.031598,25974039501.456603,1377258,669137,2969913,5016308
2025-05-09,LTSE (L),1390699,226478,425222,2042399,17382326.520600,8356178.909600,8088541.521400,33827046.951600,2437,745,1972,5154
2025-05-09,NYSE Texas (M),13323659,17599569,23420958,54344186,1059083712.523700,2236105613.147200,2105442060.988999,5400631386.659899,28099,9330,33890,71319
2025-05-09,NYSE (N),1016347005,52376781,114478075,1183201861,50504431969.934098,2248068148.527400,3955541011.330400,56708041129.791898,3684847,182947,968431,4836225
2025-05-09,NYSE Arca (P),212763628,405220311,1134346426,1752330365,8824377691.750798,18409314488.467316,21146660505.684996,48380352685.903110,2462565,1567659,5796227,9826451
2025-05-09,NASDAQ (Q),443042629,166337895,1500698649,2110079173,21548827773.457806,10040773117.763097,71446438542.467435,103036039433.688338,6441846,983296,10905036,18330178
2025-05-09,Members Exchange (U),60581720,71279540,257844563,389705823,2315853478.071400,2159773074.509101,4889150616.500501,9364777169.081002,665637,256389,1061303,1983329
2025-05-09,Investors Exchange (V),204911466,67720139,214792490,487424095,8647528227.687597,2990030705.451299,8147486910.102698,19785045843.241594,2181593,288784,2033882,4504259
2025-05-09,NASDAQ PSX (X),3803770,3024450,6659807,13488027,221248247.266600,334828675.763800,344241826.856800,900318749.887200,74900,19699,94610,189209
2025-05-09,BYX Equities (Y),39066980,22118963,62331987,123517930,1404521526.813200,772279012.543400,1585740300.177200,3762540839.533800,467937,118403,521688,1108028
2025-05-09,BZX Equities (Z),190687353,112154239,283968286,586809878,8402229962.216094,6014299859.427698,11881092274.849704,26297622096.493496,2475037,533772,2710949,5719758
2025-05-08,NYSE American (A),6381150,22364096,7029901,35775147,234714149.680100,233820593.290000,301575839.369100,770110582.339200,60784,76435,69682,206901
2025-05-08,NASDAQ BX (B),14873648,10129006,19222310,44224964,1017837950.578100,508388881.103600,1081700126.470200,2607926958.151900,232407,87924,232776,553107
2025-05-08,NYSE National (C),22738307,10862823,23875119,57476249,668989547.107600,393341208.667600,683204400.381600,1745535156.156800,260343,64609,240575,565527
2025-05-08,FINRA / Nasdaq TRF Chicago (DB),11613358,7120139,24995028,43728525,515081450.083700,504203120.980100,1728602709.105201,2747887280.169001,72194,28803,154103,255100
2025-05-08,FINRA / NYSE TRF (DN),95237013,60314730,235042732,390594475,4036672430.262199,2754516895.555600,6267802130.549503,13058991456.367302,733783,212598,848508,1794889
2025-05-08,FINRA / Nasdaq TRF Carteret (DQ),2651246711,1351516813,4186869051,8189632575,107909186495.996496,63038878306.252072,156628406421.073631,327576471223.322199,18413388,4122317,20158400,42694105
2025-05-08,MIAX Pearl (H),38833540,47725800,90243439,176802779,1119311386.516800,1640831555.954800,2260863589.388700,5021006531.860300,342340,153777,464270,960387
2025-05-08,EDGA Equities (J),35912274,18758903,52784610,107455787,1324058619.457100,995309204.905100,1547233739.805800,3866601564.168000,435544,121548,448335,1005427
2025-05-08,EDGX Equities (K),186538580,177495051,598799047,962832678,7206605904.163398,7133158727.031298,17631686114.617490,31971450745.812186,1733814,816583,3291632,5842029
2025-05-08,LTSE (L),1268416,181996,620677,2071089,27847827.730000,25187181.161800,13406569.560700,66441578.452500,2464,823,2746,6033
2025-05-08,NYSE Texas (M),19072189,16139904,17119785,52331878,737698681.859300,2403194574.004200,2693635525.385700,5834528781.249200,30473,16548,32215,79236
2025-05-08,NYSE (N),1238585562,65111596,119477020,1423174178,64515516855.147889,3327128411.409999,4919557315.215600,72762202581.773488,4385521,240333,1107479,5733333
2025-05-08,NYSE Arca (P),265964650,437261151,987001097,1690226898,11350259188.965100,27856194542.514098,28023126408.054794,67229580139.533992,3062674,1917649,6392489,11372812
2025-05-08,NASDAQ (Q),543565972,211870612,1617605922,2373042506,27507324990.929788,13916478978.090094,93008715775.955114,134432519744.974996,7714165,1285335,12487185,21486685
2025-05-08,Members Exchange (U),77063088,70373803,227840723,375277614,3070040445.401499,3093429087.100999,6601674623.616200,12765144156.118698,831142,298127,1189303,2318572
