Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
12/14/23,NYSE Arca (P),323700460,498427812,770400724,1592528996,14028194557,35589006307,23751064141,73368265005,3436253,2147195,4529252,10112700
12/14/23,NASDAQ (Q),732077902,292555936,1707914639,2732548477,36844260940,25662217353,97302254620,1.59809E+11,9473980,1937488,12026248,23437716
12/14/23,Members Exchange (U),201071463,84959659,243075107,529106229,7475668065,5357893721,9154283639,21987845425,2187497,502964,1904745,4595206
12/14/23,Investors Exchange (V),190449380,45508732,153726494,389684606,10917552664,3772307710,9335440159,24025300534,2193838,264852,1743456,4202146
12/14/23,NASDAQ PSX (X),14485301,12185820,22593631,49264752,838674409.8,1137276477,1415448196,3391399083,209116,63665,212988,485769
12/14/23,BYX Equities (Y),57287708,41810397,67867944,166966049,1607796759,2532553703,1875436409,6015786872,515243,164561,480855,1160659
12/14/23,BZX Equities (Z),315463292,158363830,401180640,875007762,14576762487,12745240533,17746024057,45068027077,3946153,912426,3503531,8362110
12/13/23,NYSE American (A),9118737,23156302,8426510,40701549,332841291.2,552978243.2,428504204.3,1314323739,121601,76874,92155,290630
12/13/23,NASDAQ BX (B),14987086,12632372,22663155,50282613,741658927,854573731.2,1111744558,2707977216,247055,59064,237569,543688
12/13/23,NYSE National (C),25355933,12864527,23105531,61325991,710606069,533480564.8,693786111.5,1937872745,395943,67162,277339,740444
12/13/23,FINRA / Nasdaq TRF Chicago (DB),6336372,2406131,13530096,22272599,250101160.9,108335161.6,1050001961,1408438283,28209,8575,63693,100477
12/13/23,FINRA / NYSE TRF (DN),63346340,37125740,232487545,332959625,1713820057,1617221223,4611269220,7942310501,305481,116627,516985,939093
12/13/23,FINRA / Nasdaq TRF Carteret (DQ),2004127872,932712993,3164967604,6101808469,87647073072,58147082939,1.30914E+11,2.76708E+11,11640466,2912620,11555885,26108971
12/13/23,MIAX Pearl (H),86999472,96483596,114539003,298022071,2041445864,5395756352,3258026802,10695229018,683353,378583,658451,1720387
12/13/23,EDGA Equities (J),112699405,62438254,103556728,278694387,2802048169,2792444135,3360690910,8955183214,1177602,317015,982099,2476716
12/13/23,EDGX Equities (K),245547794,147004811,493399099,885951704,8040952956,9167979339,17561627136,34770559431,2111460,750903,2584405,5446768
12/13/23,LTSE (L),27535,32427,22270,82232,1048441.93,1185939.71,6293188.7,8527570.34,201,37,72,310
12/13/23,NYSE Chicago (M),22233550,22777736,26939936,71951222,1512214246,2832486437,4365529174,8710229856,94760,6054,102575,203389
12/13/23,NYSE (N),1302622694,72279919,142593123,1517495736,65542274589,5684458240,7077315219,78304048047,4273645,262913,965107,5501665
12/13/23,NYSE Arca (P),251525153,456497782,763328167,1471351102,10320612926,32442997210,23686161274,66449771411,2849476,1912687,4266338,9028501
12/13/23,NASDAQ (Q),454184700,240704775,1225211404,1920100879,20066990170,19666630383,69782949951,1.09517E+11,6065826,1548621,8233856,15848303
12/13/23,Members Exchange (U),168284721,79369065,227430353,475084139,5811785747,5206459176,8226395462,19244640385,1862025,472693,1713491,4048209
12/13/23,Investors Exchange (V),142804347,38305583,123003845,304113775,7469639964,3153505836,7469716059,18092861860,1816953,221754,1504623,3543330
12/13/23,NASDAQ PSX (X),9661489,10899235,16869441,37430165,449292480.1,1062440031,1084586897,2596319408,143602,60217,158357,362176
12/13/23,BYX Equities (Y),45054059,35746710,56938008,137738777,1214393630,2385894231,1687341791,5287629652,421992,143530,416397,981919
12/13/23,BZX Equities (Z),252843954,149441115,358732395,761017464,11093010092,11827640225,16190834900,39111485218,3241638,847184,3033576,7122398
12/12/23,NYSE American (A),7010539,14593956,5569520,27174015,245571213.6,290394497.2,248221383.8,784187094.5,101765,59679,70353,231797
12/12/23,NASDAQ BX (B),14820227,8510624,19371290,42702141,737262207.6,567313943.6,917694855.2,2222271006,244038,47815,215249,507102
12/12/23,NYSE National (C),19967948,8103630,18328714,46400292,546045879.5,338405837.9,491790745.8,1376242463,347610,51998,241799,641407
12/12/23,FINRA / Nasdaq TRF Chicago (DB),4654349,2119000,10459530,17232879,171416988.2,87868023.5,822182613.7,1081467625,21216,6267,51549,79032
12/12/23,FINRA / NYSE TRF (DN),44471769,26687434,176980449,248139652,1281537819,904127322.3,3966075348,6151740489,250672,95154,426477,772303
12/12/23,FINRA / Nasdaq TRF Carteret (DQ),1574938927,783363963,2243412578,4601715468,71517966596,46103014733,1.05987E+11,2.23608E+11,10154721,2504386,9857802,22516909
12/12/23,MIAX Pearl (H),56551222,51438979,81795985,189786186,1439983595,2302943443,2157172592,5900099630,490275,213534,478851,1182660
12/12/23,EDGA Equities (J),77030542,37164751,69617817,183813110,2120683165,1600104893,2486046732,6206834791,912799,198347,735028,1846174
12/12/23,EDGX Equities (K),172956008,97439794,335311413,605707215,5951535888,5557072545,12585281697,24093890130,1599440,500472,1915671,4015583
12/12/23,LTSE (L),66984,29022,375958,471964,3476302.54,10320677.25,21327295.04,35124274.83,222,40,561,823
12/12/23,NYSE Chicago (M),13446922,17042397,22977149,53466468,1075018886,2816708534,3338259763,7229987183,69078,4095,67349,140522
12/12/23,NYSE (N),876637809,40198117,86053337,1002889263,44456496561,3080905620,4431963951,51969366132,3142015,158542,660338,3960895
12/12/23,NYSE Arca (P),175134743,286964610,490724657,952824010,7324407455,20442350845,15172562548,42939320847,2090600,1216495,3004444,6311539
12/12/23,NASDAQ (Q),413252659,157110957,1014169767,1584533383,19235190091,12800098212,61379603222,93414891525,5814415,1020697,7699436,14534548
12/12/23,Members Exchange (U),120281282,48927852,146652075,315861209,4229473505,2982846161,5842462485,13054782152,1386202,282942,1253328,2922472
12/12/23,Investors Exchange (V),114241563,25185781,91987704,231415048,5994572468,1959069849,5612419794,13566062112,1596002,161860,1234871,2992733
12/12/23,NASDAQ PSX (X),7482858,6477123,11162846,25122827,356369587.6,577901578.6,746185216.7,1680456383,120350,33040,119994,273384
12/12/23,BYX Equities (Y),33313349,21825931,40468160,95607440,883016720.3,1374463475,1299636067,3557116262,339397,94734,327182,761313
12/12/23,BZX Equities (Z),166740257,90208511,228531513,485480281,7456982944,6951846432,10653426104,25062255480,2381952,519267,2168409,5069628
12/11/23,NYSE American (A),6714684,17487345,5695299,29897328,272547806.3,288670528.1,322557896.7,883776231.1,100612,61061,77762,239435
12/11/23,NASDAQ BX (B),13593489,8762954,16915034,39271477,681291627.8,585483829.6,881335056.1,2148110513,242137,46564,218566,507267
12/11/23,NYSE National (C),17576234,9090261,17345811,44012306,509893565.6,349623014.3,430248282.3,1289764862,313761,48009,225814,587584
12/11/23,FINRA / Nasdaq TRF Chicago (DB),5011295,2149830,11611030,18772155,210397972.5,82190603.37,926241245.6,1218829821,23166,7641,56704,87511
12/11/23,FINRA / NYSE TRF (DN),48071166,34845888,189576488,272493542,1854597672,1238560241,3810426041,6903583955,271041,116762,476349,864152
12/11/23,FINRA / Nasdaq TRF Carteret (DQ),1562939251,828982127,2536703868,4928625246,71656948478,46969901619,1.14513E+11,2.3314E+11,10483427,2613384,10847614,23944425
12/11/23,MIAX Pearl (H),56250131,56260191,90817974,203328296,1411152543,2525765197,2200374323,6137292063,500920,231252,513878,1246050
12/11/23,EDGA Equities (J),74303992,41087393,74894263,190285648,2076284809,1681994759,2514442493,6272722061,895527,203664,776503,1875694
12/11/23,EDGX Equities (K),176916205,102983760,391819572,671719537,6097066532,5850983120,14069341683,26017391335,1604041,532898,2052972,4189911
12/11/23,LTSE (L),78680,77593,28441,184714,3335382.47,5917182.35,8097519.31,17350084.13,362,52,273,687
12/11/23,NYSE Chicago (M),14515061,12791778,17581740,44888579,1324335475,2022387539,2727818678,6074541692,73852,4025,75708,153585
12/11/23,NYSE (N),924415408,41811544,95336829,1061563781,48852596676,3271022723,4925309157,57048928556,3256653,169722,730593,4156968
12/11/23,NYSE Arca (P),176388597,308287507,599147976,1083824080,7764607063,20784099727,16728935232,45277642022,2030128,1332348,3162756,6525232
12/11/23,NASDAQ (Q),417758142,168321895,1119013486,1705093523,20312342938,14466873596,70349231885,1.05128E+11,6013772,1128328,8272463,15414563
12/11/23,Members Exchange (U),112866323,52062200,160441738,325370261,4049953277,3022179020,5925004081,12997136378,1321962,301891,1261360,2885213
12/11/23,Investors Exchange (V),115249167,26732062,98746481,240727710,6210713484,2226043771,6271204275,14707961531,1612644,174972,1324574,3112190
12/11/23,NASDAQ PSX (X),7334664,6998049,12141400,26474113,399310010.6,640012541.6,844406453.6,1883729006,134106,38623,143127,315856
12/11/23,BYX Equities (Y),31560851,23809330,43096333,98466514,886057095.6,1525565331,1249835223,3661457650,317900,98461,324968,741329
12/11/23,BZX Equities (Z),164127084,95558813,259007836,518693733,7612092554,7352505168,12327166662,27291764384,2355889,559325,2337161,5252375
12/8/23,NYSE American (A),7183129,15323340,5574724,28081193,234478149.4,364094107.9,273663956.6,872236213.9,85682,60158,65605,211445
12/8/23,NASDAQ BX (B),13083544,9383112,17837103,40303759,594195871.5,702758471.7,845598570.1,2142552913,211068,50457,196042,457567
12/8/23,NYSE National (C),17405089,8317874,16757942,42480905,468930734.9,348211191.7,438343353,1255485279,279662,46587,194989,521238
12/8/23,FINRA / Nasdaq TRF Chicago (DB),4372435,1874536,10057429,16304400,158497873.3,106430458.6,715930501.3,980858833.2,19690,7030,48573,75293
12/8/23,FINRA / NYSE TRF (DN),44443339,31408661,205295464,281147464,1276859754,1894725527,3728887890,6900473171,235281,95473,430070,760824
12/8/23,FINRA / Nasdaq TRF Carteret (DQ),1489260672,717784983,2460401960,4667447615,68013618069,44569143316,1.05626E+11,2.18208E+11,9562868,2454327,9599930,21617125
12/8/23,MIAX Pearl (H),56796707,70590191,91943583,219330481,1441936650,2997830446,2593312885,7033079982,499245,253670,527252,1280167
12/8/23,EDGA Equities (J),77651753,42296568,70911641,190859962,2051203581,1932315169,2476542814,6460061564,875248,216743,717629,1809620
12/8/23,EDGX Equities (K),167304266,110171212,379567609,657043087,5605171349,6293767736,13436421515,25335360600,1505272,537119,1887711,3930102
12/8/23,LTSE (L),72714,44683,120425,237822,2013587.41,2974606.73,11250292.7,16238486.84,298,143,712,1153
12/8/23,NYSE Chicago (M),22170057,11620425,21818062,55608544,1394015059,1680040383,2880092929,5954148371,83960,5436,85345,174741
12/8/23,NYSE (N),883078020,47304383,97099622,1027482025,46112546685,3561860286,4483498605,54157905577,3239489,174466,662757,4076712
12/8/23,NYSE Arca (P),169299675,325245493,549554528,1044099696,7037937436,20865499226,14935499758,42838936420,2028071,1334983,2949440,6312494
12/8/23,NASDAQ (Q),411850555,182611192,1082246166,1676707913,19225922591,15318494506,59736375315,94280792411,5929154,1195313,7732076,14856543
12/8/23,Members Exchange (U),111353481,56693676,168491462,336538619,3785624446,3298582452,5885239765,12969446663,1235351,317733,1172579,2725663
12/8/23,Investors Exchange (V),106993328,26746836,91580540,225320704,5595717270,2096068440,5162729484,12854515195,1398676,159560,1113522,2671758
12/8/23,NASDAQ PSX (X),6886308,7211895,12107059,26205262,324107711.5,692506549.7,768393459.3,1785007721,112214,38669,118327,269210
12/8/23,BYX Equities (Y),32260739,23800661,45857954,101919354,810396712.7,1657834007,1247434460,3715665179,296178,100020,289906,686104
12/8/23,BZX Equities (Z),165429136,105222911,273613602,544265649,7088038877,7931724311,11320251385,26340014573,2278075,579376,2136341,4993792
12/7/23,NYSE American (A),7123349,14092818,6375901,27592068,264056507.8,331555505.7,270462977.3,866074990.8,97152,55613,74760,227525
12/7/23,NASDAQ BX (B),14112540,8277302,17442788,39832630,658795627.7,575597595.7,837441358.5,2071834582,251379,44012,216077,511468
12/7/23,NYSE National (C),18118788,7771715,18537167,44427670,520983912.8,344227096.7,458086182,1323297192,309566,44845,223171,577582
12/7/23,FINRA / Nasdaq TRF Chicago (DB),4137547,1669768,10564838,16372153,147160896.3,82825559.69,776046193.5,1006032650,20244,6322,49132,75698
12/7/23,FINRA / NYSE TRF (DN),47364351,29497503,207137593,283999447,1330780841,1296733050,3729728665,6357242556,245569,95736,445773,787078
12/7/23,FINRA / Nasdaq TRF Carteret (DQ),1548027827,755843994,2607710337,4911582158,70936185761,42737390863,1.10833E+11,2.24507E+11,10097108,2292734,9949468,22339310
12/7/23,MIAX Pearl (H),57744058,63014746,91088524,211847328,1542880665,2443213753,2366508350,6352602769,538183,235166,529454,1302803
12/7/23,EDGA Equities (J),78185518,42563654,75730275,196479447,2153399773,1885838407,2524148698,6563386878,919109,212313,742568,1873990
12/7/23,EDGX Equities (K),172382789,96335132,397045844,665763765,5622747543,5521935373,12565880188,23710563104,1570402,471980,1968585,4010967
12/7/23,LTSE (L),146288,86633,182604,415525,1892485.18,5587441.69,1720371.87,9200298.74,325,198,191,714
12/7/23,NYSE Chicago (M),14029455,10887304,17575796,42492555,1100975803,2176518341,2513367739,5790861883,86448,5031,82010,173489
12/7/23,NYSE (N),886749930,40162346,92991858,1019904134,44105074743,3157642166,4390003621,51652720531,3337722,155343,656107,4149172
12/7/23,NYSE Arca (P),178627204,292875093,597362109,1068864406,7523772314,19622172824,16100248832,43246193971,2153578,1210936,3174094,6538608
12/7/23,NASDAQ (Q),431929326,160789522,1134054408,1726773256,19839300181,13527377476,61593506876,94960184534,6207821,1066880,8000057,15274758
12/7/23,Members Exchange (U),116704888,49888098,179247767,345840753,4091939858,2902319371,5633970209,12628229439,1366925,287176,1196097,2850198
12/7/23,Investors Exchange (V),114183313,24550435,94808199,233541947,6060599339,1967673018,5421942499,13450214857,1501207,153210,1154466,2808883
12/7/23,NASDAQ PSX (X),6895680,6635732,11358870,24890282,339527147.8,644680368.3,710369281.9,1694576798,118707,35221,121492,275420
12/7/23,BYX Equities (Y),35618104,22730263,45563996,103912363,921797001.8,1474292092,1150368812,3546457906,337086,96311,310665,744062
12/7/23,BZX Equities (Z),173146023,91980461,268028472,533154956,7457387220,6878850745,10789923360,25126161325,2428007,507909,2224317,5160233
12/6/23,NYSE American (A),8447273,14031070,6127533,28605876,322905601.6,394357330.4,270681166,987944097.9,113315,66215,77933,257463
12/6/23,NASDAQ BX (B),15723040,8974534,16997430,41695004,797044588.1,617825499.7,939823947,2354694035,273964,54043,237272,565279
12/6/23,NYSE National (C),22173684,8827070,17005458,48006212,615550281.4,383726772.2,504223476.5,1503500530,347480,54643,226361,628484
12/6/23,FINRA / Nasdaq TRF Chicago (DB),5140232,2175376,11555703,18871311,188339346,100331210.8,812538308.3,1101208865,23731,7370,54686,85787
12/6/23,FINRA / NYSE TRF (DN),60450557,34967225,183953154,279370936,1677562711,1419821382,3672048541,6769432634,279594,101398,457461,838453
12/6/23,FINRA / Nasdaq TRF Carteret (DQ),1700954125,783729442,2335360501,4820044068,73675451168,45192860345,1.01921E+11,2.20789E+11,10878155,2446645,10249327,23574127
12/6/23,MIAX Pearl (H),66346211,63448061,89043777,218838049,1807534992,2740406309,2498388628,7046329929,595339,255022,564556,1414917
12/6/23,EDGA Equities (J),86523061,40903975,70171935,197598971,2387739686,1917710284,2496632109,6802082079,980285,221172,733373,1934830
12/6/23,EDGX Equities (K),205708660,114882458,369367350,689958468,6465767299,6248778730,12788719244,25503265273,1730272,564874,1991040,4286186
12/6/23,LTSE (L),26941,217010,82044,325995,1101838.13,5300134.84,9576627.76,15978600.73,239,219,350,808
12/6/23,NYSE Chicago (M),15534850,16286617,16291121,48112588,1082213643,1837701275,2082714276,5002629194,72661,4705,67068,144434
12/6/23,NYSE (N),943873858,45807534,92989786,1082671178,46265934963,3509427720,4175789052,53951151735,3570466,180314,664227,4415007
12/6/23,NYSE Arca (P),208547411,334947938,525493948,1068989297,8396857193,21105468341,14567335155,44069660688,2372435,1410700,3134857,6917992
12/6/23,NASDAQ (Q),504319947,183977502,1111464484,1799761933,23141821560,15263427410,58493979350,96899228321,6964905,1251643,8342189,16558737
12/6/23,Members Exchange (U),135421573,54843473,161889666,352154712,4510129711,3371801982,5616888952,13498820645,1474352,333821,1252143,3060316
12/6/23,Investors Exchange (V),123834770,27707252,92545284,244087306,6401879675,2073701811,5264611635,13740193121,1585117,164898,1179810,2929825
12/6/23,NASDAQ PSX (X),8990174,7220975,13130450,29341599,429756334.7,712467715.9,785356708.5,1927580759,137801,42243,143893,323937
12/6/23,BYX Equities (Y),36871411,24132495,39031666,100035572,1067447398,1693000754,1301928369,4062376520,359156,103006,325079,787241
12/6/23,BZX Equities (Z),195018772,108106005,239912880,543037657,8252843885,7913517577,10348126616,26514488077,2632710,603339,2246207,5482256
